,LegitCount,MI,SpamCount,Term
25913,1.0,0.0010160078611031339,0.0,sugia
15572,1.0,0.0010160078611031339,0.0,hilgendorf
25883,1.0,0.0010160078611031339,0.0,italienische
15604,1.0,0.0010160078611031339,0.0,demandait
25882,1.0,0.0010160078611031339,0.0,rublennoe
25858,1.0,0.0010160078611031339,0.0,relja
25856,1.0,0.0010160078611031339,0.0,tenacity
15589,1.0,0.0010160078611031339,0.0,valladolid
25854,1.0,0.0010160078611031339,0.0,laferriere
25853,1.0,0.0010160078611031339,0.0,buscha
25852,1.0,0.0010160078611031339,0.0,incompletely
15590,1.0,0.0010160078611031339,0.0,laterality
25849,1.0,0.0010160078611031339,0.0,goyano
15594,1.0,0.0010160078611031339,0.0,gallant
15596,1.0,0.0010160078611031339,0.0,chwech
15598,1.0,0.0010160078611031339,0.0,bibok
15599,1.0,0.0010160078611031339,0.0,permi
15601,1.0,0.0010160078611031339,0.0,broz
25843,1.0,0.0010160078611031339,0.0,mathce
25842,1.0,0.0010160078611031339,0.0,sauerlan
25841,1.0,0.0010160078611031339,0.0,koto
15603,1.0,0.0010160078611031339,0.0,japhetic
25839,1.0,0.0010160078611031339,0.0,yishaus
25838,1.0,0.0010160078611031339,0.0,yukizane
25859,1.0,0.0010160078611031339,0.0,najium
15587,1.0,0.0010160078611031339,0.0,tentativeness
25861,1.0,0.0010160078611031339,0.0,klaiman
25873,1.0,0.0010160078611031339,0.0,architectonic
15574,1.0,0.0010160078611031339,0.0,truthe
25880,1.0,0.0010160078611031339,0.0,djcunlif
25879,1.0,0.0010160078611031339,0.0,untrigger
15575,1.0,0.0010160078611031339,0.0,colvin
25877,1.0,0.0010160078611031339,0.0,periphrastically
25876,1.0,0.0010160078611031339,0.0,talkin
15576,1.0,0.0010160078611031339,0.0,euromedium
25874,1.0,0.0010160078611031339,0.0,futoshus
25872,1.0,0.0010160078611031339,0.0,tyrannical
25862,1.0,0.0010160078611031339,0.0,edeltraud
15577,1.0,0.0010160078611031339,0.0,gedruckte
25870,1.0,0.0010160078611031339,0.0,vinei
15578,1.0,0.0010160078611031339,0.0,marquee
15581,1.0,0.0010160078611031339,0.0,wilce
25866,1.0,0.0010160078611031339,0.0,illegally
25865,1.0,0.0010160078611031339,0.0,rylov
25864,1.0,0.0010160078611031339,0.0,jokkinen
15584,1.0,0.0010160078611031339,0.0,azionalit
15681,1.0,0.0010160078611031339,0.0,unquote
15682,1.0,0.0010160078611031339,0.0,tozeur
25545,1.0,0.0010160078611031339,0.0,vataa
15802,1.0,0.0010160078611031339,0.0,furashov
25616,1.0,0.0010160078611031339,0.0,voorbeeld
25615,1.0,0.0010160078611031339,0.0,idiosyncratically
25614,1.0,0.0010160078611031339,0.0,chruszczewskus
25613,1.0,0.0010160078611031339,0.0,aknowledge
15806,1.0,0.0010160078611031339,0.0,gianninus
25611,1.0,0.0010160078611031339,0.0,indirekter
25610,1.0,0.0010160078611031339,0.0,laesst
25609,1.0,0.0010160078611031339,0.0,aluizio
15807,1.0,0.0010160078611031339,0.0,polyphonique
15809,1.0,0.0010160078611031339,0.0,paulin
25606,1.0,0.0010160078611031339,0.0,promocio
15810,1.0,0.0010160078611031339,0.0,cortou
15812,1.0,0.0010160078611031339,0.0,hipotesis
15813,1.0,0.0010160078611031339,0.0,mechanize
15814,1.0,0.0010160078611031339,0.0,agone
25601,1.0,0.0010160078611031339,0.0,gehenna
25599,1.0,0.0010160078611031339,0.0,sabato
25598,1.0,0.0010160078611031339,0.0,ngay
25597,1.0,0.0010160078611031339,0.0,barkly
25617,1.0,0.0010160078611031339,0.0,schiltz
15799,1.0,0.0010160078611031339,0.0,irele
25739,1.0,0.0010160078611031339,0.0,gesner
15798,1.0,0.0010160078611031339,0.0,connote
15771,1.0,0.0010160078611031339,0.0,crowe
25641,1.0,0.0010160078611031339,0.0,theaker
25640,1.0,0.0010160078611031339,0.0,jonsson
15774,1.0,0.0010160078611031339,0.0,verschuur
15778,1.0,0.0010160078611031339,0.0,creativite
15780,1.0,0.0010160078611031339,0.0,baskaran
15781,1.0,0.0010160078611031339,0.0,entendement
15782,1.0,0.0010160078611031339,0.0,crystallise
15783,1.0,0.0010160078611031339,0.0,sentenberg
15787,1.0,0.0010160078611031339,0.0,hots
15789,1.0,0.0010160078611031339,0.0,baar
15791,1.0,0.0010160078611031339,0.0,gwyn
15792,1.0,0.0010160078611031339,0.0,tuomelum
15794,1.0,0.0010160078611031339,0.0,taller
25626,1.0,0.0010160078611031339,0.0,burday
15796,1.0,0.0010160078611031339,0.0,cebp
25624,1.0,0.0010160078611031339,0.0,oueslatus
15797,1.0,0.0010160078611031339,0.0,unaffect
25622,1.0,0.0010160078611031339,0.0,avellaneda
25596,1.0,0.0010160078611031339,0.0,compa
25595,1.0,0.0010160078611031339,0.0,candle
25594,1.0,0.0010160078611031339,0.0,nahm
15816,1.0,0.0010160078611031339,0.0,engracium
25565,1.0,0.0010160078611031339,0.0,amiga
15848,1.0,0.0010160078611031339,0.0,jazyk
25563,1.0,0.0010160078611031339,0.0,rittemard
25562,1.0,0.0010160078611031339,0.0,benton
15849,1.0,0.0010160078611031339,0.0,statutus
25560,1.0,0.0010160078611031339,0.0,continuative
25559,1.0,0.0010160078611031339,0.0,wpwin
25558,1.0,0.0010160078611031339,0.0,rvik
15850,1.0,0.0010160078611031339,0.0,schoenberg
25555,1.0,0.0010160078611031339,0.0,shalyapina
25554,1.0,0.0010160078611031339,0.0,yates
25553,1.0,0.0010160078611031339,0.0,jarea
25552,1.0,0.0010160078611031339,0.0,royaume
15852,1.0,0.0010160078611031339,0.0,edun
15854,1.0,0.0010160078611031339,0.0,intelliciel
25549,1.0,0.0010160078611031339,0.0,imporant
15857,1.0,0.0010160078611031339,0.0,guitart
25547,1.0,0.0010160078611031339,0.0,pastoral
15858,1.0,0.0010160078611031339,0.0,parede
25566,1.0,0.0010160078611031339,0.0,imss
25567,1.0,0.0010160078611031339,0.0,salaburu
15846,1.0,0.0010160078611031339,0.0,saarbr
15828,1.0,0.0010160078611031339,0.0,juxtapostion
25592,1.0,0.0010160078611031339,0.0,toegepaste
25589,1.0,0.0010160078611031339,0.0,verstehe
15819,1.0,0.0010160078611031339,0.0,hester
25587,1.0,0.0010160078611031339,0.0,zizimu
25585,1.0,0.0010160078611031339,0.0,flute
25584,1.0,0.0010160078611031339,0.0,madang
25582,1.0,0.0010160078611031339,0.0,cstar
15825,1.0,0.0010160078611031339,0.0,subjectification
25579,1.0,0.0010160078611031339,0.0,refomation
25569,1.0,0.0010160078611031339,0.0,kuhnlein
15836,1.0,0.0010160078611031339,0.0,invariantly
15838,1.0,0.0010160078611031339,0.0,applicazionus
25575,1.0,0.0010160078611031339,0.0,bayus
25574,1.0,0.0010160078611031339,0.0,sabin
15842,1.0,0.0010160078611031339,0.0,alemanium
25572,1.0,0.0010160078611031339,0.0,vannus
15843,1.0,0.0010160078611031339,0.0,consecuent
15844,1.0,0.0010160078611031339,0.0,approcah
15770,1.0,0.0010160078611031339,0.0,turbulence
25644,1.0,0.0010160078611031339,0.0,humane
25645,1.0,0.0010160078611031339,0.0,mcclamrock
25693,1.0,0.0010160078611031339,0.0,boadillum
25715,1.0,0.0010160078611031339,0.0,rougier
15704,1.0,0.0010160078611031339,0.0,automatism
25713,1.0,0.0010160078611031339,0.0,vakhtin
25712,1.0,0.0010160078611031339,0.0,resourc
25711,1.0,0.0010160078611031339,0.0,observee
25710,1.0,0.0010160078611031339,0.0,sambin
25709,1.0,0.0010160078611031339,0.0,papieren
25708,1.0,0.0010160078611031339,0.0,ifauam
25707,1.0,0.0010160078611031339,0.0,wiltshir
15705,1.0,0.0010160078611031339,0.0,whitin
15708,1.0,0.0010160078611031339,0.0,wherefore
25702,1.0,0.0010160078611031339,0.0,revwar
15709,1.0,0.0010160078611031339,0.0,imho
15712,1.0,0.0010160078611031339,0.0,irreversible
25699,1.0,0.0010160078611031339,0.0,eucmax
25698,1.0,0.0010160078611031339,0.0,templevm
15714,1.0,0.0010160078611031339,0.0,interspeaker
15717,1.0,0.0010160078611031339,0.0,sociopolitic
25695,1.0,0.0010160078611031339,0.0,merging
15703,1.0,0.0010160078611031339,0.0,happenstance
15702,1.0,0.0010160078611031339,0.0,rmitchellaus
15701,1.0,0.0010160078611031339,0.0,autorise
15690,1.0,0.0010160078611031339,0.0,noblitt
25738,1.0,0.0010160078611031339,0.0,decidedly
15683,1.0,0.0010160078611031339,0.0,philosophica
15684,1.0,0.0010160078611031339,0.0,cselt
15685,1.0,0.0010160078611031339,0.0,banffcentre
15686,1.0,0.0010160078611031339,0.0,peech
25733,1.0,0.0010160078611031339,0.0,ensai
15687,1.0,0.0010160078611031339,0.0,potest
25731,1.0,0.0010160078611031339,0.0,academiegebouw
15691,1.0,0.0010160078611031339,0.0,predisposition
25719,1.0,0.0010160078611031339,0.0,fullfledge
15693,1.0,0.0010160078611031339,0.0,gutt
15696,1.0,0.0010160078611031339,0.0,neuroanatomist
25726,1.0,0.0010160078611031339,0.0,interpetation
25724,1.0,0.0010160078611031339,0.0,cansolidation
25723,1.0,0.0010160078611031339,0.0,kurz
25722,1.0,0.0010160078611031339,0.0,rennie
15699,1.0,0.0010160078611031339,0.0,beiro
25720,1.0,0.0010160078611031339,0.0,cleverly
15720,1.0,0.0010160078611031339,0.0,conceptuelle
15721,1.0,0.0010160078611031339,0.0,relativist
15767,1.0,0.0010160078611031339,0.0,dinamica
25691,1.0,0.0010160078611031339,0.0,zulus
25666,1.0,0.0010160078611031339,0.0,ivory
15749,1.0,0.0010160078611031339,0.0,bearth
25664,1.0,0.0010160078611031339,0.0,inconsequential
15750,1.0,0.0010160078611031339,0.0,untest
15751,1.0,0.0010160078611031339,0.0,abid
15752,1.0,0.0010160078611031339,0.0,trabant
25660,1.0,0.0010160078611031339,0.0,nikolau
25659,1.0,0.0010160078611031339,0.0,informativeness
25658,1.0,0.0010160078611031339,0.0,anderem
15753,1.0,0.0010160078611031339,0.0,haukioja
15754,1.0,0.0010160078611031339,0.0,dittmar
25655,1.0,0.0010160078611031339,0.0,kanevcir
15755,1.0,0.0010160078611031339,0.0,farcical
15756,1.0,0.0010160078611031339,0.0,eternal
15760,1.0,0.0010160078611031339,0.0,mnogus
15761,1.0,0.0010160078611031339,0.0,pression
25650,1.0,0.0010160078611031339,0.0,arlus
15764,1.0,0.0010160078611031339,0.0,ambuntus
25647,1.0,0.0010160078611031339,0.0,myra
15747,1.0,0.0010160078611031339,0.0,mircoles
25668,1.0,0.0010160078611031339,0.0,trainable
25669,1.0,0.0010160078611031339,0.0,molsen
25681,1.0,0.0010160078611031339,0.0,grapholect
15724,1.0,0.0010160078611031339,0.0,diplm
25689,1.0,0.0010160078611031339,0.0,preterit
15725,1.0,0.0010160078611031339,0.0,stoccolma
15726,1.0,0.0010160078611031339,0.0,denshus
15729,1.0,0.0010160078611031339,0.0,stule
25685,1.0,0.0010160078611031339,0.0,segeral
25683,1.0,0.0010160078611031339,0.0,babill
15733,1.0,0.0010160078611031339,0.0,dobnig
25680,1.0,0.0010160078611031339,0.0,tijus
15745,1.0,0.0010160078611031339,0.0,overestimate
15736,1.0,0.0010160078611031339,0.0,vivement
15738,1.0,0.0010160078611031339,0.0,vernazza
25677,1.0,0.0010160078611031339,0.0,persever
15739,1.0,0.0010160078611031339,0.0,iedema
15740,1.0,0.0010160078611031339,0.0,specifiquement
25673,1.0,0.0010160078611031339,0.0,hagege
25672,1.0,0.0010160078611031339,0.0,grabowskus
15743,1.0,0.0010160078611031339,0.0,puhda
23502,1.0,0.0010160078611031339,0.0,hareide
23500,1.0,0.0010160078611031339,0.0,mcmail
9392,1.0,0.0010160078611031339,0.0,dbaxter
21345,1.0,0.0010160078611031339,0.0,liberus
19394,1.0,0.0010160078611031339,0.0,icrap
21341,1.0,0.0010160078611031339,0.0,alcunus
19399,1.0,0.0010160078611031339,0.0,varile
19400,1.0,0.0010160078611031339,0.0,ccci
21337,1.0,0.0010160078611031339,0.0,expresamente
19401,1.0,0.0010160078611031339,0.0,karigx
21335,1.0,0.0010160078611031339,0.0,profil
21334,1.0,0.0010160078611031339,0.0,ewnlg
21333,1.0,0.0010160078611031339,0.0,confusio
19403,1.0,0.0010160078611031339,0.0,uucp
19405,1.0,0.0010160078611031339,0.0,itelcad
19406,1.0,0.0010160078611031339,0.0,ipilus
21328,1.0,0.0010160078611031339,0.0,camara
19408,1.0,0.0010160078611031339,0.0,gulliver
19410,1.0,0.0010160078611031339,0.0,icfg
21325,1.0,0.0010160078611031339,0.0,elin
21323,1.0,0.0010160078611031339,0.0,sanzharov
21322,1.0,0.0010160078611031339,0.0,conterfactual
19420,1.0,0.0010160078611031339,0.0,thse
21344,1.0,0.0010160078611031339,0.0,chievre
21346,1.0,0.0010160078611031339,0.0,compagnon
19379,1.0,0.0010160078611031339,0.0,irrwege
21347,1.0,0.0010160078611031339,0.0,brench
21367,1.0,0.0010160078611031339,0.0,sfrisch
21366,1.0,0.0010160078611031339,0.0,roearn
21365,1.0,0.0010160078611031339,0.0,tariq
19380,1.0,0.0010160078611031339,0.0,siglex
19381,1.0,0.0010160078611031339,0.0,sencimetric
19382,1.0,0.0010160078611031339,0.0,changer
21360,1.0,0.0010160078611031339,0.0,tabular
19386,1.0,0.0010160078611031339,0.0,soptopay
21358,1.0,0.0010160078611031339,0.0,loga
19388,1.0,0.0010160078611031339,0.0,regularize
19390,1.0,0.0010160078611031339,0.0,unibg
21355,1.0,0.0010160078611031339,0.0,ihnen
21354,1.0,0.0010160078611031339,0.0,beschrijve
21353,1.0,0.0010160078611031339,0.0,giachin
21352,1.0,0.0010160078611031339,0.0,xiaonan
19391,1.0,0.0010160078611031339,0.0,etablus
19392,1.0,0.0010160078611031339,0.0,ljouwert
21349,1.0,0.0010160078611031339,0.0,breezy
21348,1.0,0.0010160078611031339,0.0,antonette
21320,1.0,0.0010160078611031339,0.0,bilus
21319,1.0,0.0010160078611031339,0.0,thhe
19421,1.0,0.0010160078611031339,0.0,karkkainen
19422,1.0,0.0010160078611031339,0.0,viena
19438,1.0,0.0010160078611031339,0.0,arytenoid
21293,1.0,0.0010160078611031339,0.0,yongkil
21292,1.0,0.0010160078611031339,0.0,solow
19441,1.0,0.0010160078611031339,0.0,fruehstueck
19442,1.0,0.0010160078611031339,0.0,cepat
21289,1.0,0.0010160078611031339,0.0,nystrand
21288,1.0,0.0010160078611031339,0.0,xvie
19443,1.0,0.0010160078611031339,0.0,proactive
19444,1.0,0.0010160078611031339,0.0,disponibile
19446,1.0,0.0010160078611031339,0.0,liason
21284,1.0,0.0010160078611031339,0.0,schulten
21283,1.0,0.0010160078611031339,0.0,neuindisch
21282,1.0,0.0010160078611031339,0.0,inama
19447,1.0,0.0010160078611031339,0.0,notificazione
19450,1.0,0.0010160078611031339,0.0,ciochettus
21279,1.0,0.0010160078611031339,0.0,gaddi
21278,1.0,0.0010160078611031339,0.0,ovbershort
19452,1.0,0.0010160078611031339,0.0,kearney
21276,1.0,0.0010160078611031339,0.0,malmkjaer
21295,1.0,0.0010160078611031339,0.0,filologia
21296,1.0,0.0010160078611031339,0.0,norio
19437,1.0,0.0010160078611031339,0.0,shuzo
21308,1.0,0.0010160078611031339,0.0,cellarrlir
19425,1.0,0.0010160078611031339,0.0,gracefully
21315,1.0,0.0010160078611031339,0.0,isolat
19426,1.0,0.0010160078611031339,0.0,aids
21313,1.0,0.0010160078611031339,0.0,saros
21312,1.0,0.0010160078611031339,0.0,epiphany
19427,1.0,0.0010160078611031339,0.0,driscoll
19430,1.0,0.0010160078611031339,0.0,jahn
21309,1.0,0.0010160078611031339,0.0,proulx
21307,1.0,0.0010160078611031339,0.0,trite
19436,1.0,0.0010160078611031339,0.0,zaidan
21306,1.0,0.0010160078611031339,0.0,gunderson
21305,1.0,0.0010160078611031339,0.0,myoung
19431,1.0,0.0010160078611031339,0.0,morphomic
19432,1.0,0.0010160078611031339,0.0,waterfront
19433,1.0,0.0010160078611031339,0.0,listo
19434,1.0,0.0010160078611031339,0.0,realmente
21300,1.0,0.0010160078611031339,0.0,approch
19435,1.0,0.0010160078611031339,0.0,paleographic
21368,1.0,0.0010160078611031339,0.0,linguisticus
21370,1.0,0.0010160078611031339,0.0,raglaus
19301,1.0,0.0010160078611031339,0.0,holum
19321,1.0,0.0010160078611031339,0.0,sungdaus
21441,1.0,0.0010160078611031339,0.0,ashen
21440,1.0,0.0010160078611031339,0.0,schweizerischen
19324,1.0,0.0010160078611031339,0.0,recogtnize
19325,1.0,0.0010160078611031339,0.0,nynexst
19326,1.0,0.0010160078611031339,0.0,mhaase
21436,1.0,0.0010160078611031339,0.0,anonimo
21435,1.0,0.0010160078611031339,0.0,semanic
21434,1.0,0.0010160078611031339,0.0,voca
21432,1.0,0.0010160078611031339,0.0,staal
21431,1.0,0.0010160078611031339,0.0,polyadic
21430,1.0,0.0010160078611031339,0.0,tema
21429,1.0,0.0010160078611031339,0.0,momento
19328,1.0,0.0010160078611031339,0.0,dakar
21427,1.0,0.0010160078611031339,0.0,pinero
19329,1.0,0.0010160078611031339,0.0,avaro
19331,1.0,0.0010160078611031339,0.0,indigenious
21424,1.0,0.0010160078611031339,0.0,flonta
21423,1.0,0.0010160078611031339,0.0,winooskus
19332,1.0,0.0010160078611031339,0.0,hanne
19323,1.0,0.0010160078611031339,0.0,cognizance
21444,1.0,0.0010160078611031339,0.0,rodriquez
21371,1.0,0.0010160078611031339,0.0,dfing
19318,1.0,0.0010160078611031339,0.0,hrushovskus
21468,1.0,0.0010160078611031339,0.0,sentance
19303,1.0,0.0010160078611031339,0.0,terdoest
19307,1.0,0.0010160078611031339,0.0,gebouw
21464,1.0,0.0010160078611031339,0.0,fpgas
19309,1.0,0.0010160078611031339,0.0,gussmann
21462,1.0,0.0010160078611031339,0.0,speechology
21461,1.0,0.0010160078611031339,0.0,ioxin
19310,1.0,0.0010160078611031339,0.0,unflinch
21459,1.0,0.0010160078611031339,0.0,trivia
21458,1.0,0.0010160078611031339,0.0,naumann
19312,1.0,0.0010160078611031339,0.0,bichakjian
21456,1.0,0.0010160078611031339,0.0,fernuniversitdt
19313,1.0,0.0010160078611031339,0.0,natlium
19314,1.0,0.0010160078611031339,0.0,lander
21453,1.0,0.0010160078611031339,0.0,basle
21452,1.0,0.0010160078611031339,0.0,trzy
19315,1.0,0.0010160078611031339,0.0,studentengemeinde
21449,1.0,0.0010160078611031339,0.0,latim
21448,1.0,0.0010160078611031339,0.0,arialtranslation
19334,1.0,0.0010160078611031339,0.0,tundra
19335,1.0,0.0010160078611031339,0.0,filippo
21418,1.0,0.0010160078611031339,0.0,interaktionalen
19338,1.0,0.0010160078611031339,0.0,kronfeld
21391,1.0,0.0010160078611031339,0.0,vicarus
21390,1.0,0.0010160078611031339,0.0,neuropsychologie
21389,1.0,0.0010160078611031339,0.0,upng
19362,1.0,0.0010160078611031339,0.0,tradicion
19363,1.0,0.0010160078611031339,0.0,tentionally
19367,1.0,0.0010160078611031339,0.0,hayato
19368,1.0,0.0010160078611031339,0.0,worskhop
21384,1.0,0.0010160078611031339,0.0,kanzakus
19369,1.0,0.0010160078611031339,0.0,brixhe
21382,1.0,0.0010160078611031339,0.0,marcascircunfijo
21381,1.0,0.0010160078611031339,0.0,fenton
19370,1.0,0.0010160078611031339,0.0,iyere
21379,1.0,0.0010160078611031339,0.0,subramanian
19373,1.0,0.0010160078611031339,0.0,maluku
19376,1.0,0.0010160078611031339,0.0,solari
21375,1.0,0.0010160078611031339,0.0,labialize
21374,1.0,0.0010160078611031339,0.0,ergatividad
21373,1.0,0.0010160078611031339,0.0,ecause
19378,1.0,0.0010160078611031339,0.0,typeinst
19361,1.0,0.0010160078611031339,0.0,sprk
19360,1.0,0.0010160078611031339,0.0,mello
21394,1.0,0.0010160078611031339,0.0,khuny
21406,1.0,0.0010160078611031339,0.0,wittig
19339,1.0,0.0010160078611031339,0.0,ception
21415,1.0,0.0010160078611031339,0.0,berretta
21414,1.0,0.0010160078611031339,0.0,emploi
19341,1.0,0.0010160078611031339,0.0,finkler
19343,1.0,0.0010160078611031339,0.0,rezeptive
21410,1.0,0.0010160078611031339,0.0,contructivist
21409,1.0,0.0010160078611031339,0.0,fiedelholz
19347,1.0,0.0010160078611031339,0.0,beeke
21405,1.0,0.0010160078611031339,0.0,jesz
19356,1.0,0.0010160078611031339,0.0,extort
19349,1.0,0.0010160078611031339,0.0,partridge
19351,1.0,0.0010160078611031339,0.0,tory
19354,1.0,0.0010160078611031339,0.0,jozsef
19355,1.0,0.0010160078611031339,0.0,ynez
21400,1.0,0.0010160078611031339,0.0,ladseb
21399,1.0,0.0010160078611031339,0.0,meije
21398,1.0,0.0010160078611031339,0.0,konstrukty
21397,1.0,0.0010160078611031339,0.0,thickness
19454,1.0,0.0010160078611031339,0.0,xavante
19455,1.0,0.0010160078611031339,0.0,gazizova
21273,1.0,0.0010160078611031339,0.0,lenguas
21142,1.0,0.0010160078611031339,0.0,carlberger
21140,1.0,0.0010160078611031339,0.0,malian
21139,1.0,0.0010160078611031339,0.0,studienkreis
19590,1.0,0.0010160078611031339,0.0,predilection
19591,1.0,0.0010160078611031339,0.0,iround
19592,1.0,0.0010160078611031339,0.0,bertok
21135,1.0,0.0010160078611031339,0.0,ltda
21134,1.0,0.0010160078611031339,0.0,loretta
21133,1.0,0.0010160078611031339,0.0,lecturers
19595,1.0,0.0010160078611031339,0.0,pelita
19596,1.0,0.0010160078611031339,0.0,derivationally
21130,1.0,0.0010160078611031339,0.0,neijt
21129,1.0,0.0010160078611031339,0.0,eien
21127,1.0,0.0010160078611031339,0.0,suahelus
21126,1.0,0.0010160078611031339,0.0,torius
19599,1.0,0.0010160078611031339,0.0,titograd
21124,1.0,0.0010160078611031339,0.0,sigmund
19600,1.0,0.0010160078611031339,0.0,staszrvitchz
21122,1.0,0.0010160078611031339,0.0,endorsment
21121,1.0,0.0010160078611031339,0.0,colonium
21141,1.0,0.0010160078611031339,0.0,birdlore
21144,1.0,0.0010160078611031339,0.0,dcgs
19459,1.0,0.0010160078611031339,0.0,ibaeta
19585,1.0,0.0010160078611031339,0.0,makey
21168,1.0,0.0010160078611031339,0.0,bonobo
19556,1.0,0.0010160078611031339,0.0,beduerfen
19561,1.0,0.0010160078611031339,0.0,abbe
19562,1.0,0.0010160078611031339,0.0,alata
21164,1.0,0.0010160078611031339,0.0,banganus
19564,1.0,0.0010160078611031339,0.0,herzog
19565,1.0,0.0010160078611031339,0.0,ingles
21161,1.0,0.0010160078611031339,0.0,adahgoh
19566,1.0,0.0010160078611031339,0.0,spaeth
21159,1.0,0.0010160078611031339,0.0,manfredi
19569,1.0,0.0010160078611031339,0.0,rechtssprache
19571,1.0,0.0010160078611031339,0.0,tenreiro
21155,1.0,0.0010160078611031339,0.0,numquam
21154,1.0,0.0010160078611031339,0.0,ecim
21152,1.0,0.0010160078611031339,0.0,gadzhiakhmedov
19578,1.0,0.0010160078611031339,0.0,trochee
19579,1.0,0.0010160078611031339,0.0,balkar
21148,1.0,0.0010160078611031339,0.0,gustaf
19581,1.0,0.0010160078611031339,0.0,hellum
19601,1.0,0.0010160078611031339,0.0,komunik
19602,1.0,0.0010160078611031339,0.0,humderside
19603,1.0,0.0010160078611031339,0.0,fgrep
21117,1.0,0.0010160078611031339,0.0,weeny
21091,1.0,0.0010160078611031339,0.0,tesfatsion
19620,1.0,0.0010160078611031339,0.0,oudemanhuispoort
19621,1.0,0.0010160078611031339,0.0,espressione
21086,1.0,0.0010160078611031339,0.0,bringsjord
19622,1.0,0.0010160078611031339,0.0,haftka
19623,1.0,0.0010160078611031339,0.0,titlepage
21083,1.0,0.0010160078611031339,0.0,mare
21082,1.0,0.0010160078611031339,0.0,furuta
21081,1.0,0.0010160078611031339,0.0,ahousen
21080,1.0,0.0010160078611031339,0.0,biltmore
21079,1.0,0.0010160078611031339,0.0,manymany
19625,1.0,0.0010160078611031339,0.0,indological
21077,1.0,0.0010160078611031339,0.0,rogier
19626,1.0,0.0010160078611031339,0.0,chamba
21075,1.0,0.0010160078611031339,0.0,propective
21074,1.0,0.0010160078611031339,0.0,poimiine
19629,1.0,0.0010160078611031339,0.0,universiteitsplein
19632,1.0,0.0010160078611031339,0.0,ashby
19633,1.0,0.0010160078611031339,0.0,francophonie
19617,1.0,0.0010160078611031339,0.0,atpanaaweechus
19616,1.0,0.0010160078611031339,0.0,fincher
21095,1.0,0.0010160078611031339,0.0,uenya
21107,1.0,0.0010160078611031339,0.0,valg
19604,1.0,0.0010160078611031339,0.0,emend
21115,1.0,0.0010160078611031339,0.0,meeru
21114,1.0,0.0010160078611031339,0.0,hoveniersberg
19607,1.0,0.0010160078611031339,0.0,demarque
21112,1.0,0.0010160078611031339,0.0,banurusman
21111,1.0,0.0010160078611031339,0.0,johannesburg
21109,1.0,0.0010160078611031339,0.0,freenet
21108,1.0,0.0010160078611031339,0.0,semaian
19610,1.0,0.0010160078611031339,0.0,hokkanen
21097,1.0,0.0010160078611031339,0.0,yenus
21105,1.0,0.0010160078611031339,0.0,textology
21104,1.0,0.0010160078611031339,0.0,chaitanya
21103,1.0,0.0010160078611031339,0.0,amahuaca
21102,1.0,0.0010160078611031339,0.0,baltiche
19612,1.0,0.0010160078611031339,0.0,schmipe
21100,1.0,0.0010160078611031339,0.0,kuroshio
21099,1.0,0.0010160078611031339,0.0,endnote
21098,1.0,0.0010160078611031339,0.0,socjolingwistyka
21169,1.0,0.0010160078611031339,0.0,mousse
21170,1.0,0.0010160078611031339,0.0,monger
19555,1.0,0.0010160078611031339,0.0,vassileva
19497,1.0,0.0010160078611031339,0.0,obediance
19479,1.0,0.0010160078611031339,0.0,moeglichkeit
19480,1.0,0.0010160078611031339,0.0,comedian
21246,1.0,0.0010160078611031339,0.0,neurobiologie
21245,1.0,0.0010160078611031339,0.0,phenomenic
19481,1.0,0.0010160078611031339,0.0,jeanmarie
21242,1.0,0.0010160078611031339,0.0,salverda
21241,1.0,0.0010160078611031339,0.0,newsserver
19486,1.0,0.0010160078611031339,0.0,lenghty
21239,1.0,0.0010160078611031339,0.0,carruba
19490,1.0,0.0010160078611031339,0.0,vetterl
21237,1.0,0.0010160078611031339,0.0,terminologus
19491,1.0,0.0010160078611031339,0.0,fabrizio
19492,1.0,0.0010160078611031339,0.0,gakkaus
21234,1.0,0.0010160078611031339,0.0,auther
19493,1.0,0.0010160078611031339,0.0,toujours
21232,1.0,0.0010160078611031339,0.0,kemerovo
19494,1.0,0.0010160078611031339,0.0,weschester
19495,1.0,0.0010160078611031339,0.0,tzung
21229,1.0,0.0010160078611031339,0.0,structuraliste
21249,1.0,0.0010160078611031339,0.0,eugenius
19478,1.0,0.0010160078611031339,0.0,rwojcik
21251,1.0,0.0010160078611031339,0.0,guttenplan
19467,1.0,0.0010160078611031339,0.0,ankuendigung
21271,1.0,0.0010160078611031339,0.0,agents
19460,1.0,0.0010160078611031339,0.0,schiffner
21269,1.0,0.0010160078611031339,0.0,markel
21268,1.0,0.0010160078611031339,0.0,denarius
21267,1.0,0.0010160078611031339,0.0,komet
19462,1.0,0.0010160078611031339,0.0,noba
21265,1.0,0.0010160078611031339,0.0,janny
19466,1.0,0.0010160078611031339,0.0,kosarik
21261,1.0,0.0010160078611031339,0.0,syntaksium
21252,1.0,0.0010160078611031339,0.0,pensec
19469,1.0,0.0010160078611031339,0.0,wolfe
21259,1.0,0.0010160078611031339,0.0,nativization
21258,1.0,0.0010160078611031339,0.0,bouwhui
21257,1.0,0.0010160078611031339,0.0,heggtveit
19472,1.0,0.0010160078611031339,0.0,doolittle
19474,1.0,0.0010160078611031339,0.0,cspeech
19475,1.0,0.0010160078611031339,0.0,headquarter
19477,1.0,0.0010160078611031339,0.0,veneeta
