,LegitCount,MI,SpamCount,Term
26140,1.0,0.0012878411986416063,0.0,pingu
16762,1.0,0.0012878411986416063,0.0,naturalism
26143,1.0,0.0012878411986416063,0.0,ldsnl
16759,1.0,0.0012878411986416063,0.0,textfile
16742,1.0,0.0012878411986416063,0.0,kwangho
26164,1.0,0.0012878411986416063,0.0,dodes
16744,1.0,0.0012878411986416063,0.0,murthy
26161,1.0,0.0012878411986416063,0.0,washo
16746,1.0,0.0012878411986416063,0.0,postface
16748,1.0,0.0012878411986416063,0.0,tinggi
26157,1.0,0.0012878411986416063,0.0,foucauldian
26155,1.0,0.0012878411986416063,0.0,vorbild
16750,1.0,0.0012878411986416063,0.0,dipaolo
16751,1.0,0.0012878411986416063,0.0,gratefull
16752,1.0,0.0012878411986416063,0.0,registre
26151,1.0,0.0012878411986416063,0.0,kino
16753,1.0,0.0012878411986416063,0.0,feuille
26149,1.0,0.0012878411986416063,0.0,protolanguages
26148,1.0,0.0012878411986416063,0.0,ilca
16754,1.0,0.0012878411986416063,0.0,editeurs
16756,1.0,0.0012878411986416063,0.0,posture
26020,1.0,0.0012878411986416063,0.0,accumulations
26018,1.0,0.0012878411986416063,0.0,frankb
16358,1.0,0.0012878411986416063,0.0,imperfectly
16969,1.0,0.0012878411986416063,0.0,inveterate
16962,1.0,0.0012878411986416063,0.0,depi
16965,1.0,0.0012878411986416063,0.0,hinweis
25896,1.0,0.0012878411986416063,0.0,darlene
25895,1.0,0.0012878411986416063,0.0,traduccin
16967,1.0,0.0012878411986416063,0.0,diferencia
25893,1.0,0.0012878411986416063,0.0,lburu
16968,1.0,0.0012878411986416063,0.0,accorded
25891,1.0,0.0012878411986416063,0.0,miyoko
25889,1.0,0.0012878411986416063,0.0,schretter
16957,1.0,0.0012878411986416063,0.0,canddates
25888,1.0,0.0012878411986416063,0.0,systme
25887,1.0,0.0012878411986416063,0.0,cosi
25886,1.0,0.0012878411986416063,0.0,foolish
16970,1.0,0.0012878411986416063,0.0,collectivization
16973,1.0,0.0012878411986416063,0.0,cityscape
25883,1.0,0.0012878411986416063,0.0,frederking
16974,1.0,0.0012878411986416063,0.0,zusaetzlich
16975,1.0,0.0012878411986416063,0.0,jaos
16958,1.0,0.0012878411986416063,0.0,gradients
16955,1.0,0.0012878411986416063,0.0,eduction
25926,1.0,0.0012878411986416063,0.0,radon
25914,1.0,0.0012878411986416063,0.0,recurs
25924,1.0,0.0012878411986416063,0.0,recogida
16939,1.0,0.0012878411986416063,0.0,paice
25921,1.0,0.0012878411986416063,0.0,unimc
25920,1.0,0.0012878411986416063,0.0,mnogi
16940,1.0,0.0012878411986416063,0.0,mccullough
16941,1.0,0.0012878411986416063,0.0,sprachpflege
25917,1.0,0.0012878411986416063,0.0,bebb
25916,1.0,0.0012878411986416063,0.0,sunnyside
16945,1.0,0.0012878411986416063,0.0,oeil
25903,1.0,0.0012878411986416063,0.0,clearcut
16946,1.0,0.0012878411986416063,0.0,rellevncia
16947,1.0,0.0012878411986416063,0.0,fuerzas
25910,1.0,0.0012878411986416063,0.0,overbooked
16950,1.0,0.0012878411986416063,0.0,velantie
25908,1.0,0.0012878411986416063,0.0,ilstu
16952,1.0,0.0012878411986416063,0.0,independantly
25906,1.0,0.0012878411986416063,0.0,celiac
16953,1.0,0.0012878411986416063,0.0,waldman
16976,1.0,0.0012878411986416063,0.0,sommerville
25879,1.0,0.0012878411986416063,0.0,bottlenecks
25878,1.0,0.0012878411986416063,0.0,mcdavid
17010,1.0,0.0012878411986416063,0.0,sputnik
25850,1.0,0.0012878411986416063,0.0,mclemore
25849,1.0,0.0012878411986416063,0.0,pensar
25848,1.0,0.0012878411986416063,0.0,sugia
17003,1.0,0.0012878411986416063,0.0,underriner
25846,1.0,0.0012878411986416063,0.0,tittilated
25845,1.0,0.0012878411986416063,0.0,forwad
17008,1.0,0.0012878411986416063,0.0,grasshoppering
17009,1.0,0.0012878411986416063,0.0,scannell
25840,1.0,0.0012878411986416063,0.0,karaulov
25877,1.0,0.0012878411986416063,0.0,chinatown
25839,1.0,0.0012878411986416063,0.0,bazylev
17011,1.0,0.0012878411986416063,0.0,professionnelle
25837,1.0,0.0012878411986416063,0.0,kumyk
25836,1.0,0.0012878411986416063,0.0,procedoj
17012,1.0,0.0012878411986416063,0.0,ishaw
25834,1.0,0.0012878411986416063,0.0,articulography
17013,1.0,0.0012878411986416063,0.0,jeunes
17017,1.0,0.0012878411986416063,0.0,dukha
17002,1.0,0.0012878411986416063,0.0,irca
25852,1.0,0.0012878411986416063,0.0,welmers
25854,1.0,0.0012878411986416063,0.0,pitched
25855,1.0,0.0012878411986416063,0.0,psicologa
16979,1.0,0.0012878411986416063,0.0,kristinsson
25875,1.0,0.0012878411986416063,0.0,glasa
25874,1.0,0.0012878411986416063,0.0,busco
16980,1.0,0.0012878411986416063,0.0,inguistik
16983,1.0,0.0012878411986416063,0.0,auseinanderzusetzen
25871,1.0,0.0012878411986416063,0.0,verde
16986,1.0,0.0012878411986416063,0.0,aegoldberg
16992,1.0,0.0012878411986416063,0.0,sapterm
16996,1.0,0.0012878411986416063,0.0,takesi
16998,1.0,0.0012878411986416063,0.0,flapped
16999,1.0,0.0012878411986416063,0.0,podiumsdiskussion
25861,1.0,0.0012878411986416063,0.0,probl
25860,1.0,0.0012878411986416063,0.0,tolkienian
25859,1.0,0.0012878411986416063,0.0,orkolaga
17000,1.0,0.0012878411986416063,0.0,contactes
25857,1.0,0.0012878411986416063,0.0,monk
25856,1.0,0.0012878411986416063,0.0,macc
25925,1.0,0.0012878411986416063,0.0,omnilingual
25927,1.0,0.0012878411986416063,0.0,thugs
26017,1.0,0.0012878411986416063,0.0,adressatinnen
25985,1.0,0.0012878411986416063,0.0,irgendwo
25994,1.0,0.0012878411986416063,0.0,watership
25993,1.0,0.0012878411986416063,0.0,mairian
16884,1.0,0.0012878411986416063,0.0,particualrly
25990,1.0,0.0012878411986416063,0.0,maratsos
16888,1.0,0.0012878411986416063,0.0,flurries
16889,1.0,0.0012878411986416063,0.0,yasuhiro
25987,1.0,0.0012878411986416063,0.0,mailhost
16891,1.0,0.0012878411986416063,0.0,aimait
16892,1.0,0.0012878411986416063,0.0,blink
16880,1.0,0.0012878411986416063,0.0,kuznetsov
25983,1.0,0.0012878411986416063,0.0,regularising
16895,1.0,0.0012878411986416063,0.0,macchi
25981,1.0,0.0012878411986416063,0.0,hazy
25980,1.0,0.0012878411986416063,0.0,parana
25979,1.0,0.0012878411986416063,0.0,simulierte
25978,1.0,0.0012878411986416063,0.0,psychoanalyzed
25977,1.0,0.0012878411986416063,0.0,conseguirlo
16897,1.0,0.0012878411986416063,0.0,burridge
16882,1.0,0.0012878411986416063,0.0,surfaces
16877,1.0,0.0012878411986416063,0.0,ferres
25928,1.0,0.0012878411986416063,0.0,erfassung
26008,1.0,0.0012878411986416063,0.0,fujii
16867,1.0,0.0012878411986416063,0.0,palsgrave
26015,1.0,0.0012878411986416063,0.0,entrenchment
16868,1.0,0.0012878411986416063,0.0,topicalize
26013,1.0,0.0012878411986416063,0.0,vertiefung
26012,1.0,0.0012878411986416063,0.0,weitere
16869,1.0,0.0012878411986416063,0.0,hnini
16870,1.0,0.0012878411986416063,0.0,exaclty
26009,1.0,0.0012878411986416063,0.0,sprachsystems
16872,1.0,0.0012878411986416063,0.0,wilkening
25998,1.0,0.0012878411986416063,0.0,oscillates
16873,1.0,0.0012878411986416063,0.0,parham
26005,1.0,0.0012878411986416063,0.0,wears
16875,1.0,0.0012878411986416063,0.0,referreed
26003,1.0,0.0012878411986416063,0.0,phdthesis
26002,1.0,0.0012878411986416063,0.0,segmentism
16876,1.0,0.0012878411986416063,0.0,obrenovitch
26000,1.0,0.0012878411986416063,0.0,chesham
25999,1.0,0.0012878411986416063,0.0,jazyka
16898,1.0,0.0012878411986416063,0.0,rhys
25974,1.0,0.0012878411986416063,0.0,coletrane
16899,1.0,0.0012878411986416063,0.0,etablierung
16925,1.0,0.0012878411986416063,0.0,tachibana
25948,1.0,0.0012878411986416063,0.0,glottalling
16920,1.0,0.0012878411986416063,0.0,alawa
25946,1.0,0.0012878411986416063,0.0,nordnet
16923,1.0,0.0012878411986416063,0.0,rowarc
25944,1.0,0.0012878411986416063,0.0,ouble
16924,1.0,0.0012878411986416063,0.0,dumping
25942,1.0,0.0012878411986416063,0.0,terrill
25941,1.0,0.0012878411986416063,0.0,maat
25939,1.0,0.0012878411986416063,0.0,transcribers
16902,1.0,0.0012878411986416063,0.0,arcady
25938,1.0,0.0012878411986416063,0.0,automatiques
25937,1.0,0.0012878411986416063,0.0,fonologico
25936,1.0,0.0012878411986416063,0.0,lspez
25935,1.0,0.0012878411986416063,0.0,bosque
25932,1.0,0.0012878411986416063,0.0,exaggerated
25931,1.0,0.0012878411986416063,0.0,weariness
16934,1.0,0.0012878411986416063,0.0,bantou
16935,1.0,0.0012878411986416063,0.0,mehitabel
16918,1.0,0.0012878411986416063,0.0,hyeson
25950,1.0,0.0012878411986416063,0.0,primaire
25952,1.0,0.0012878411986416063,0.0,arabics
25953,1.0,0.0012878411986416063,0.0,fuerstenzimmer
16903,1.0,0.0012878411986416063,0.0,substanitally
16904,1.0,0.0012878411986416063,0.0,archiving
25969,1.0,0.0012878411986416063,0.0,cabanes
25968,1.0,0.0012878411986416063,0.0,aphasiologists
16905,1.0,0.0012878411986416063,0.0,maverick
25966,1.0,0.0012878411986416063,0.0,flapping
16906,1.0,0.0012878411986416063,0.0,adviser
25964,1.0,0.0012878411986416063,0.0,teotihuacan
16908,1.0,0.0012878411986416063,0.0,descriptors
25962,1.0,0.0012878411986416063,0.0,cualquier
25961,1.0,0.0012878411986416063,0.0,strawson
25960,1.0,0.0012878411986416063,0.0,startlingly
25958,1.0,0.0012878411986416063,0.0,coordinacion
16912,1.0,0.0012878411986416063,0.0,parenthe
16914,1.0,0.0012878411986416063,0.0,bacterial
16915,1.0,0.0012878411986416063,0.0,prevailing
16916,1.0,0.0012878411986416063,0.0,ikany
26212,1.0,0.0012878411986416063,0.0,wacker
26213,1.0,0.0012878411986416063,0.0,copernicus
26214,1.0,0.0012878411986416063,0.0,mendiondo
16496,1.0,0.0012878411986416063,0.0,demagogues
16494,1.0,0.0012878411986416063,0.0,chipewyan
26465,1.0,0.0012878411986416063,0.0,noticeably
26464,1.0,0.0012878411986416063,0.0,speaki
26463,1.0,0.0012878411986416063,0.0,bimoraic
26461,1.0,0.0012878411986416063,0.0,iche
26460,1.0,0.0012878411986416063,0.0,resentment
26459,1.0,0.0012878411986416063,0.0,parret
26458,1.0,0.0012878411986416063,0.0,rapides
16502,1.0,0.0012878411986416063,0.0,intelligente
26468,1.0,0.0012878411986416063,0.0,thal
16503,1.0,0.0012878411986416063,0.0,originariamente
26454,1.0,0.0012878411986416063,0.0,breach
16504,1.0,0.0012878411986416063,0.0,arantza
26452,1.0,0.0012878411986416063,0.0,celsius
26451,1.0,0.0012878411986416063,0.0,febrero
16507,1.0,0.0012878411986416063,0.0,ferr
26449,1.0,0.0012878411986416063,0.0,rmitchellai
16508,1.0,0.0012878411986416063,0.0,endgame
26467,1.0,0.0012878411986416063,0.0,sirkin
26469,1.0,0.0012878411986416063,0.0,kaido
16457,1.0,0.0012878411986416063,0.0,deity
16474,1.0,0.0012878411986416063,0.0,markweta
16463,1.0,0.0012878411986416063,0.0,fullfledged
16466,1.0,0.0012878411986416063,0.0,hasada
16471,1.0,0.0012878411986416063,0.0,liquor
26486,1.0,0.0012878411986416063,0.0,roiss
26485,1.0,0.0012878411986416063,0.0,myler
16473,1.0,0.0012878411986416063,0.0,dwivedi
26483,1.0,0.0012878411986416063,0.0,campidanian
26482,1.0,0.0012878411986416063,0.0,postcript
16475,1.0,0.0012878411986416063,0.0,mosaics
16492,1.0,0.0012878411986416063,0.0,arjen
16479,1.0,0.0012878411986416063,0.0,annoucements
16485,1.0,0.0012878411986416063,0.0,subtler
26477,1.0,0.0012878411986416063,0.0,grachev
16486,1.0,0.0012878411986416063,0.0,bigrams
26475,1.0,0.0012878411986416063,0.0,katalanischlernen
16489,1.0,0.0012878411986416063,0.0,gowlett
16490,1.0,0.0012878411986416063,0.0,applicazioni
26472,1.0,0.0012878411986416063,0.0,albrand
16509,1.0,0.0012878411986416063,0.0,morphologische
26446,1.0,0.0012878411986416063,0.0,berne
16510,1.0,0.0012878411986416063,0.0,federalists
16539,1.0,0.0012878411986416063,0.0,paradigmas
16529,1.0,0.0012878411986416063,0.0,fujinami
26420,1.0,0.0012878411986416063,0.0,jocular
16530,1.0,0.0012878411986416063,0.0,tengas
16531,1.0,0.0012878411986416063,0.0,superstratal
16536,1.0,0.0012878411986416063,0.0,moreh
26416,1.0,0.0012878411986416063,0.0,sarily
26415,1.0,0.0012878411986416063,0.0,favereau
16538,1.0,0.0012878411986416063,0.0,hastily
16540,1.0,0.0012878411986416063,0.0,arita
16512,1.0,0.0012878411986416063,0.0,enivrer
16541,1.0,0.0012878411986416063,0.0,mikkelson
16544,1.0,0.0012878411986416063,0.0,bruyne
26409,1.0,0.0012878411986416063,0.0,funniest
26408,1.0,0.0012878411986416063,0.0,egressivi
16545,1.0,0.0012878411986416063,0.0,insititut
26406,1.0,0.0012878411986416063,0.0,ssealp
16546,1.0,0.0012878411986416063,0.0,goswami
16551,1.0,0.0012878411986416063,0.0,murderesses
26423,1.0,0.0012878411986416063,0.0,corespondence
26424,1.0,0.0012878411986416063,0.0,diachronical
26425,1.0,0.0012878411986416063,0.0,moksha
26426,1.0,0.0012878411986416063,0.0,inhoud
16514,1.0,0.0012878411986416063,0.0,codification
16515,1.0,0.0012878411986416063,0.0,vestige
16516,1.0,0.0012878411986416063,0.0,seupeu
26440,1.0,0.0012878411986416063,0.0,flashback
26439,1.0,0.0012878411986416063,0.0,gombe
16517,1.0,0.0012878411986416063,0.0,goyal
26437,1.0,0.0012878411986416063,0.0,biochemistry
16519,1.0,0.0012878411986416063,0.0,cosmas
16523,1.0,0.0012878411986416063,0.0,dieses
16525,1.0,0.0012878411986416063,0.0,tortora
26433,1.0,0.0012878411986416063,0.0,andhi
26432,1.0,0.0012878411986416063,0.0,hypertexts
16526,1.0,0.0012878411986416063,0.0,diver
26430,1.0,0.0012878411986416063,0.0,julio
26429,1.0,0.0012878411986416063,0.0,salzmann
16527,1.0,0.0012878411986416063,0.0,bimodal
26427,1.0,0.0012878411986416063,0.0,firesign
16461,1.0,0.0012878411986416063,0.0,mathematica
26494,1.0,0.0012878411986416063,0.0,creme
26215,1.0,0.0012878411986416063,0.0,glosario
26556,1.0,0.0012878411986416063,0.0,shovelling
26564,1.0,0.0012878411986416063,0.0,lanuage
16392,1.0,0.0012878411986416063,0.0,vortex
26562,1.0,0.0012878411986416063,0.0,slucing
16393,1.0,0.0012878411986416063,0.0,arendovat
26560,1.0,0.0012878411986416063,0.0,dialectologia
26559,1.0,0.0012878411986416063,0.0,guildhall
26558,1.0,0.0012878411986416063,0.0,andernac
26557,1.0,0.0012878411986416063,0.0,goblirsch
26554,1.0,0.0012878411986416063,0.0,bancroft
26566,1.0,0.0012878411986416063,0.0,dodson
26553,1.0,0.0012878411986416063,0.0,castles
16401,1.0,0.0012878411986416063,0.0,fode
26551,1.0,0.0012878411986416063,0.0,breda
16406,1.0,0.0012878411986416063,0.0,edifici
26549,1.0,0.0012878411986416063,0.0,denisowski
16407,1.0,0.0012878411986416063,0.0,mutuamente
26547,1.0,0.0012878411986416063,0.0,eythorsson
26546,1.0,0.0012878411986416063,0.0,pasquale
16389,1.0,0.0012878411986416063,0.0,spanishwas
16387,1.0,0.0012878411986416063,0.0,multifactorial
26495,1.0,0.0012878411986416063,0.0,maschinellen
26578,1.0,0.0012878411986416063,0.0,technacy
16360,1.0,0.0012878411986416063,0.0,nung
26586,1.0,0.0012878411986416063,0.0,xviiie
16364,1.0,0.0012878411986416063,0.0,moor
16366,1.0,0.0012878411986416063,0.0,soquet
26583,1.0,0.0012878411986416063,0.0,borderlands
16370,1.0,0.0012878411986416063,0.0,uttermost
16372,1.0,0.0012878411986416063,0.0,abrigliano
16374,1.0,0.0012878411986416063,0.0,pollit
26577,1.0,0.0012878411986416063,0.0,melis
16386,1.0,0.0012878411986416063,0.0,kuzmenkova
16380,1.0,0.0012878411986416063,0.0,llum
16381,1.0,0.0012878411986416063,0.0,contrastif
16382,1.0,0.0012878411986416063,0.0,wrigley
16383,1.0,0.0012878411986416063,0.0,marek
26572,1.0,0.0012878411986416063,0.0,stickers
16384,1.0,0.0012878411986416063,0.0,escales
26570,1.0,0.0012878411986416063,0.0,guine
26569,1.0,0.0012878411986416063,0.0,pygmy
16408,1.0,0.0012878411986416063,0.0,aerodynamic
16411,1.0,0.0012878411986416063,0.0,rauschlaut
26543,1.0,0.0012878411986416063,0.0,kuczaj
16443,1.0,0.0012878411986416063,0.0,prejudices
26518,1.0,0.0012878411986416063,0.0,adressees
26515,1.0,0.0012878411986416063,0.0,eguzkitza
26514,1.0,0.0012878411986416063,0.0,cartacea
16437,1.0,0.0012878411986416063,0.0,yoshie
16439,1.0,0.0012878411986416063,0.0,vehicular
16441,1.0,0.0012878411986416063,0.0,unclarities
16442,1.0,0.0012878411986416063,0.0,digressive
26508,1.0,0.0012878411986416063,0.0,tutti
16444,1.0,0.0012878411986416063,0.0,wastes
26542,1.0,0.0012878411986416063,0.0,linguyistica
16447,1.0,0.0012878411986416063,0.0,bottero
16450,1.0,0.0012878411986416063,0.0,gundersen
26501,1.0,0.0012878411986416063,0.0,behaviourist
16453,1.0,0.0012878411986416063,0.0,chohchohcho
26499,1.0,0.0012878411986416063,0.0,agric
16456,1.0,0.0012878411986416063,0.0,dispensations
26497,1.0,0.0012878411986416063,0.0,tautologies
26496,1.0,0.0012878411986416063,0.0,dedicado
16428,1.0,0.0012878411986416063,0.0,seojong
26521,1.0,0.0012878411986416063,0.0,pirta
16424,1.0,0.0012878411986416063,0.0,thiel
16422,1.0,0.0012878411986416063,0.0,tibetans
26541,1.0,0.0012878411986416063,0.0,possesive
26540,1.0,0.0012878411986416063,0.0,sprachtechnologie
26539,1.0,0.0012878411986416063,0.0,irreference
26538,1.0,0.0012878411986416063,0.0,rican
16412,1.0,0.0012878411986416063,0.0,giavitto
26536,1.0,0.0012878411986416063,0.0,lollies
16414,1.0,0.0012878411986416063,0.0,divides
16416,1.0,0.0012878411986416063,0.0,pokorny
26533,1.0,0.0012878411986416063,0.0,experimentally
26532,1.0,0.0012878411986416063,0.0,sullenly
26531,1.0,0.0012878411986416063,0.0,tequi
16418,1.0,0.0012878411986416063,0.0,rorty
26528,1.0,0.0012878411986416063,0.0,anglesa
16419,1.0,0.0012878411986416063,0.0,tabossi
16420,1.0,0.0012878411986416063,0.0,kikkira
26525,1.0,0.0012878411986416063,0.0,bandungan
26524,1.0,0.0012878411986416063,0.0,unmarkedness
26403,1.0,0.0012878411986416063,0.0,iascl
26402,1.0,0.0012878411986416063,0.0,broached
16554,1.0,0.0012878411986416063,0.0,junghanns
16666,1.0,0.0012878411986416063,0.0,telegrams
26282,1.0,0.0012878411986416063,0.0,reciting
26281,1.0,0.0012878411986416063,0.0,leeuwarden
26280,1.0,0.0012878411986416063,0.0,contraintes
26278,1.0,0.0012878411986416063,0.0,pozavchera
26277,1.0,0.0012878411986416063,0.0,flawless
16659,1.0,0.0012878411986416063,0.0,mahmoudian
16662,1.0,0.0012878411986416063,0.0,thayer
16665,1.0,0.0012878411986416063,0.0,piraha
16667,1.0,0.0012878411986416063,0.0,kian
26284,1.0,0.0012878411986416063,0.0,hosea
26270,1.0,0.0012878411986416063,0.0,kumashiro
26269,1.0,0.0012878411986416063,0.0,brisson
26268,1.0,0.0012878411986416063,0.0,sworn
26267,1.0,0.0012878411986416063,0.0,principals
16671,1.0,0.0012878411986416063,0.0,greengrocers
16672,1.0,0.0012878411986416063,0.0,nachum
26264,1.0,0.0012878411986416063,0.0,latvia
26263,1.0,0.0012878411986416063,0.0,jesson
16655,1.0,0.0012878411986416063,0.0,artemov
26285,1.0,0.0012878411986416063,0.0,mentalese
16557,1.0,0.0012878411986416063,0.0,juidith
16643,1.0,0.0012878411986416063,0.0,knopf
26306,1.0,0.0012878411986416063,0.0,toda
26305,1.0,0.0012878411986416063,0.0,basicness
16636,1.0,0.0012878411986416063,0.0,corts
26303,1.0,0.0012878411986416063,0.0,zzlsa
16637,1.0,0.0012878411986416063,0.0,faali
16641,1.0,0.0012878411986416063,0.0,hendrik
16642,1.0,0.0012878411986416063,0.0,impressing
26299,1.0,0.0012878411986416063,0.0,harnby
16644,1.0,0.0012878411986416063,0.0,bilinguismo
26287,1.0,0.0012878411986416063,0.0,transfered
16647,1.0,0.0012878411986416063,0.0,gonnerman
26295,1.0,0.0012878411986416063,0.0,vitale
26294,1.0,0.0012878411986416063,0.0,offertes
16650,1.0,0.0012878411986416063,0.0,jaan
26291,1.0,0.0012878411986416063,0.0,egalite
16652,1.0,0.0012878411986416063,0.0,zeiten
26289,1.0,0.0012878411986416063,0.0,invariants
16653,1.0,0.0012878411986416063,0.0,yearley
26262,1.0,0.0012878411986416063,0.0,sacy
26260,1.0,0.0012878411986416063,0.0,amplitude
26259,1.0,0.0012878411986416063,0.0,kiyko
16704,1.0,0.0012878411986416063,0.0,schinkel
26234,1.0,0.0012878411986416063,0.0,filosofici
16699,1.0,0.0012878411986416063,0.0,septimo
26232,1.0,0.0012878411986416063,0.0,manmatha
26231,1.0,0.0012878411986416063,0.0,mooted
16700,1.0,0.0012878411986416063,0.0,yunnan
16703,1.0,0.0012878411986416063,0.0,llega
26227,1.0,0.0012878411986416063,0.0,encyclopedias
26226,1.0,0.0012878411986416063,0.0,kyuchukov
16705,1.0,0.0012878411986416063,0.0,herzlia
16676,1.0,0.0012878411986416063,0.0,constituyentes
26223,1.0,0.0012878411986416063,0.0,pavlov
26222,1.0,0.0012878411986416063,0.0,erols
26221,1.0,0.0012878411986416063,0.0,fridrik
26220,1.0,0.0012878411986416063,0.0,pleonastic
26219,1.0,0.0012878411986416063,0.0,mcmillan
26218,1.0,0.0012878411986416063,0.0,aural
16706,1.0,0.0012878411986416063,0.0,blir
26216,1.0,0.0012878411986416063,0.0,hacker
26235,1.0,0.0012878411986416063,0.0,alamogordo
26236,1.0,0.0012878411986416063,0.0,thropologists
16696,1.0,0.0012878411986416063,0.0,hamanic
16689,1.0,0.0012878411986416063,0.0,tedos
16677,1.0,0.0012878411986416063,0.0,hypotaxis
26256,1.0,0.0012878411986416063,0.0,netz
26255,1.0,0.0012878411986416063,0.0,bolii
16680,1.0,0.0012878411986416063,0.0,verzoeken
26253,1.0,0.0012878411986416063,0.0,concessives
26252,1.0,0.0012878411986416063,0.0,stumble
26250,1.0,0.0012878411986416063,0.0,doctrinaire
16684,1.0,0.0012878411986416063,0.0,lineages
16685,1.0,0.0012878411986416063,0.0,wrongdoing
26247,1.0,0.0012878411986416063,0.0,hays
26246,1.0,0.0012878411986416063,0.0,bellum
16687,1.0,0.0012878411986416063,0.0,petitioners
26244,1.0,0.0012878411986416063,0.0,culminated
26243,1.0,0.0012878411986416063,0.0,chon
26242,1.0,0.0012878411986416063,0.0,freitag
16688,1.0,0.0012878411986416063,0.0,uniwa
26240,1.0,0.0012878411986416063,0.0,kuhap
16635,1.0,0.0012878411986416063,0.0,lanehart
26308,1.0,0.0012878411986416063,0.0,dharris
26310,1.0,0.0012878411986416063,0.0,ballenger
26369,1.0,0.0012878411986416063,0.0,upmf
26377,1.0,0.0012878411986416063,0.0,attestant
26376,1.0,0.0012878411986416063,0.0,fucker
16566,1.0,0.0012878411986416063,0.0,mentale
26374,1.0,0.0012878411986416063,0.0,grassroots
16568,1.0,0.0012878411986416063,0.0,cced
16569,1.0,0.0012878411986416063,0.0,chilton
16572,1.0,0.0012878411986416063,0.0,cfar
16573,1.0,0.0012878411986416063,0.0,lidia
16579,1.0,0.0012878411986416063,0.0,upkeeping
16589,1.0,0.0012878411986416063,0.0,mellaart
26366,1.0,0.0012878411986416063,0.0,sejarah
26365,1.0,0.0012878411986416063,0.0,guajira
16583,1.0,0.0012878411986416063,0.0,runwei
16584,1.0,0.0012878411986416063,0.0,pantheon
16586,1.0,0.0012878411986416063,0.0,inegal
26361,1.0,0.0012878411986416063,0.0,risen
16588,1.0,0.0012878411986416063,0.0,implicaturen
26359,1.0,0.0012878411986416063,0.0,unterstreichen
16562,1.0,0.0012878411986416063,0.0,blems
26380,1.0,0.0012878411986416063,0.0,gradient
26381,1.0,0.0012878411986416063,0.0,syndrome
26382,1.0,0.0012878411986416063,0.0,articulations
26399,1.0,0.0012878411986416063,0.0,mindak
26398,1.0,0.0012878411986416063,0.0,azariah
26397,1.0,0.0012878411986416063,0.0,czars
26396,1.0,0.0012878411986416063,0.0,damsgaard
26395,1.0,0.0012878411986416063,0.0,parabono
16558,1.0,0.0012878411986416063,0.0,lernaj
16559,1.0,0.0012878411986416063,0.0,ekinoki
26392,1.0,0.0012878411986416063,0.0,revamped
26391,1.0,0.0012878411986416063,0.0,flashbacks
26390,1.0,0.0012878411986416063,0.0,focalise
26389,1.0,0.0012878411986416063,0.0,cations
26388,1.0,0.0012878411986416063,0.0,irmengard
26387,1.0,0.0012878411986416063,0.0,lization
16560,1.0,0.0012878411986416063,0.0,wmyer
16561,1.0,0.0012878411986416063,0.0,theophanopoulou
26384,1.0,0.0012878411986416063,0.0,angwan
26383,1.0,0.0012878411986416063,0.0,splay
26358,1.0,0.0012878411986416063,0.0,dvips
16590,1.0,0.0012878411986416063,0.0,principense
16631,1.0,0.0012878411986416063,0.0,povinelli
26321,1.0,0.0012878411986416063,0.0,sinister
16617,1.0,0.0012878411986416063,0.0,abiic
26329,1.0,0.0012878411986416063,0.0,heles
26328,1.0,0.0012878411986416063,0.0,diversas
26326,1.0,0.0012878411986416063,0.0,inoue
26325,1.0,0.0012878411986416063,0.0,praktisch
16620,1.0,0.0012878411986416063,0.0,heuven
16623,1.0,0.0012878411986416063,0.0,bardle
16624,1.0,0.0012878411986416063,0.0,siobh
26320,1.0,0.0012878411986416063,0.0,sanctuary
26355,1.0,0.0012878411986416063,0.0,ecke
26319,1.0,0.0012878411986416063,0.0,ascent
16625,1.0,0.0012878411986416063,0.0,attestent
26317,1.0,0.0012878411986416063,0.0,willful
16626,1.0,0.0012878411986416063,0.0,shetzer
26315,1.0,0.0012878411986416063,0.0,oreille
16628,1.0,0.0012878411986416063,0.0,graduation
26313,1.0,0.0012878411986416063,0.0,wisata
16629,1.0,0.0012878411986416063,0.0,molendijk
26331,1.0,0.0012878411986416063,0.0,snares
16613,1.0,0.0012878411986416063,0.0,vilela
26334,1.0,0.0012878411986416063,0.0,jioeva
26335,1.0,0.0012878411986416063,0.0,armadas
16593,1.0,0.0012878411986416063,0.0,landerman
16594,1.0,0.0012878411986416063,0.0,veranstaltungsplan
16595,1.0,0.0012878411986416063,0.0,hfstahlke
16598,1.0,0.0012878411986416063,0.0,malet
16602,1.0,0.0012878411986416063,0.0,rotton
26349,1.0,0.0012878411986416063,0.0,criticised
16603,1.0,0.0012878411986416063,0.0,koln
16604,1.0,0.0012878411986416063,0.0,fala
26346,1.0,0.0012878411986416063,0.0,zeigegesten
26345,1.0,0.0012878411986416063,0.0,laporte
26344,1.0,0.0012878411986416063,0.0,islas
16606,1.0,0.0012878411986416063,0.0,seiner
16607,1.0,0.0012878411986416063,0.0,zagona
16609,1.0,0.0012878411986416063,0.0,dhonnchadha
26339,1.0,0.0012878411986416063,0.0,situacion
26338,1.0,0.0012878411986416063,0.0,nechaeva
26336,1.0,0.0012878411986416063,0.0,dialogued
18437,1.0,0.0012878411986416063,0.0,archivist
24267,1.0,0.0012878411986416063,0.0,engete
24266,1.0,0.0012878411986416063,0.0,rudskoger
